100
68 176
9 30 229
8 26 53
17 40 305
8 7 246
17 46 482
9 10 652
31 3 607
27 17 600
36 22 417
27 9 757
31 24 715
46 38 551
12 19 869
33 39 477
26 3 677
48 45 197
2 5 487
19 40 618
43 36 397
9 33 408
40 28 490
39 24 95
35 41 614
1 9 107
18 35 362
14 1 142
37 25 619
10 26 972
43 14 365
7 47 583
27 10 314
15 35 920
25 22 751
45 15 954
49 13 167
43 30 436
6 33 190
37 15 172
17 39 42
29 18 579
5 38 358
45 43 459
12 9 192
44 2 198
36 34 485
23 39 309
27 1 696
37 21 51
16 17 968
3 35 338
28 14 598
14 24 681
2 3 164
43 19 198
38 7 416
21 33 350
32 43 562
16 39 758
8 16 938
18 25 809
35 9 921
17 5 591
42 19 897
33 24 576
14 7 976
25 29 824
2 45 17
11 35 954
34 37 808
30 13 99
36 35 736
23 15 58
16 42 435
14 41 833
7 6 126
6 24 603
8 43 882
29 17 45
33 45 51
41 5 824
43 29 958
1 32 381
32 9 985
16 19 759
13 6 261
36 18 750
17 43 146
11 49 482
44 29 772
47 45 312
4 12 237
26 12 36
49 14 863
9 48 459
12 44 801
17 42 434
24 20 723
1 38 752
32 15 453
18 12 844
33 48 560
24 34 496
23 41 603
43 6 837
26 48 113
33 26 313
10 21 438
39 41 85
43 28 968
28 38 253
12 31 393
49 11 897
25 42 165
39 29 906
2 7 51
46 14 670
19 18 776
39 8 761
29 37 279
24 9 692
10 12 859
3 14 78
43 16 869
5 34 130
8 35 935
35 13 982
20 26 394
17 27 705
14 29 932
27 12 322
26 27 60
46 29 788
47 33 621
40 20 46
31 7 663
33 12 920
29 35 64
35 39 752
45 1 129
40 49 517
7 15 839
15 6 776
40 25 346
8 41 601
45 39 57
14 39 845
2 32 110
5 11 438
41 24 65
49 5 591
14 4 334
23 37 137
47 20 136
17 38 677
33 4 961
5 1 651
27 39 434
24 38 416
42 49 216
22 33 588
19 12 723
19 3 832
18 47 247
42 24 776
31 9 243
16 28 110
8 18 945
14 30 368
48 36 158
32 31 248
44 1 610
41 40 648
10 32 586
38 8 424
13 44 585
40 22 670
1 42 247
4 28 497
22 25 607
29 8 822
19 33 37
37 30 694
44 27 921
10 13 15
6 45 302
18 23 660
1 13 691
46 36 624
5 43 393
22 7 495
5 32 634
9 28 864
44 40 14
12 8 715
1 16 253
7 46 909
8 31 280
33 27 928
1 15 703
47 26 314
21 42 960
42 27 306
24 40 152
29 36 325
24 28 426
34 39 622
30 43 590
44 8 351
24 21 961
24 46 723
30 40 751
8 39 24
47 16 576
39 18 122
49 12 989
7 23 542
11 5 867
25 11 431
40 1 454
13 34 904
48 1 645
44 13 890
15 2 851
49 47 903
44 7 249
26 33 589
24 43 673
4 6 595
47 12 580
36 11 829
48 16 849
41 42 112
17 41 677
48 25 929
38 22 913
42 9 695
1 31 995
48 10 620
13 32 92
33 7 185
47 40 120
8 12 693
8 37 280
23 40 353
48 39 897
22 39 495
31 18 30
35 8 690
11 21 753
48 44 463
24 8 258
14 23 526
7 24 527
34 10 90
5 45 61
18 9 784
21 4 33
39 34 111
45 7 582
33 44 854
49 20 183
35 12 99
8 5 302
33 15 740
14 18 939
47 35 691
27 31 285
11 45 76
39 6 895
44 31 678
19 36 145
2 19 892
29 16 867
25 8 696
13 26 445
16 9 43
15 39 102
29 3 757
39 26 223
15 12 870
28 26 710
28 21 837
23 21 639
46 47 463
12 39 979
30 17 554
18 8 720
28 33 791
33 23 635
4 29 11
47 43 753
10 45 929
25 40 792
23 42 939
38 34 505
16 45 294
46 41 770
35 42 800
38 47 525
36 21 584
11 15 333
45 29 103
6 27 102
43 20 929
19 14 515
37 16 159
15 19 57
3 40 247
30 34 612
18 1 778
14 31 371
7 18 683
25 26 455
15 20 982
12 30 9
6 37 161
41 4 384
32 24 199
37 22 619
27 30 211
2 35 635
14 45 391
19 34 277
42 22 637
27 19 982
46 24 473
3 15 86
3 28 389
12 25 59
45 30 988
13 41 242
24 41 155
4 35 647
17 3 220
16 2 142
48 49 593
36 31 499
26 14 556
19 32 783
29 45 921
42 31 556
5 35 682
16 21 690
37 28 192
45 41 350
42 30 872
39 44 140
17 7 413
47 8 839
27 20 494
17 33 540
34 36 217
45 34 331
22 38 744
33 38 495
12 33 714
3 8 287
6 26 868
18 21 190
47 42 847
40 17 394
22 14 326
31 1 851
39 15 36
17 30 659
1 23 442
43 11 767
6 40 309
1 7 990
27 40 86
38 44 859
20 5 575
23 6 409
1 41 40
45 46 733
30 10 890
23 31 239
32 19 688
13 24 100
24 1 909
10 15 109
8 2 460
31 21 52
4 13 794
9 21 187
22 20 9
34 38 413
2 27 398
16 23 416
42 48 99
26 13 599
33 34 663
9 34 22
46 26 755
8 28 532
16 24 390
3 34 823
14 20 94
26 28 216
11 42 756
21 7 50
13 9 692
6 13 311
48 9 563
20 45 320
19 11 909
3 7 134
36 46 814
33 35 452
49 24 679
23 2 939
38 48 774
48 8 429
24 29 172
22 5 444
36 26 100
28 11 699
36 23 236
25 10 827
40 9 795
7 37 360
13 30 425
25 6 476
20 35 164
49 41 449
14 28 468
45 12 98
32 20 417
13 31 173
20 25 489
41 29 404
15 32 854
20 40 602
36 9 707
20 34 135
2 24 360
11 28 710
20 17 380
9 12 930
11 26 352
30 8 845
31 6 857
11 39 237
14 33 910
4 11 785
38 49 42
13 35 763
4 34 30
15 23 333
43 8 844
7 43 17
28 19 2
3 38 390
4 39 208
44 38 775
25 33 212
9 44 785
32 49 884
12 21 943
10 9 256
35 23 645
40 38 325
6 38 249
49 22 584
35 24 697
15 30 190
14 17 453
29 19 706
3 19 103
33 14 936
48 38 362
4 46 513
13 19 964
26 15 420
7 16 628
42 15 37
43 37 903
20 41 192
48 14 919
47 44 487
3 47 440
16 4 593
3 23 496
41 36 356
23 33 343
5 36 404
24 25 877
10 36 433
34 33 880
25 38 858
22 34 813
16 32 416
15 44 538
42 38 432
5 49 169
7 40 690
45 25 472
8 47 181
37 13 517
4 38 457
46 35 76
40 3 897
23 32 326
27 49 283
33 46 620
44 22 484
14 44 679
30 14 60
23 9 120
16 18 498
4 19 691
33 9 695
31 45 691
20 33 184
47 19 40
24 16 265
40 43 705
3 21 95
1 24 429
1 25 384
11 32 239
32 35 936
38 40 835
29 41 572
24 4 735
35 38 815
24 45 814
31 30 393
29 24 286
15 7 392
32 10 972
21 46 181
34 21 636
44 47 87
16 20 663
25 5 393
18 46 849
31 2 885
40 8 86
22 18 698
32 4 414
3 37 457
23 22 145
11 4 848
46 21 988
20 11 389
29 7 909
23 27 412
44 30 24
2 14 988
43 39 404
9 3 576
8 1 887
29 22 783
25 3 113
30 29 255
10 46 281
4 37 110
19 6 353
33 25 539
21 40 254
38 20 352
46 45 517
48 43 28
40 10 229
12 46 424
37 5 309
13 46 535
22 19 504
27 14 762
19 8 303
21 15 909
43 44 141
35 48 342
17 12 854
30 3 273
2 20 560
46 3 616
7 5 485
34 28 41
10 40 123
30 42 985
1 40 433
25 30 730
48 28 519
22 29 737
5 27 279
43 48 671
31 35 415
43 32 211
8 9 511
10 7 675
49 40 127
34 32 970
18 48 301
45 38 555
48 19 108
45 24 304
7 2 899
4 7 796
20 46 168
1 6 600
42 35 79
11 7 484
43 17 173
1 44 394
45 28 447
11 37 509
42 26 174
4 21 956
45 19 570
18 37 526
14 38 431
4 20 467
44 24 631
10 47 426
39 47 329
2 21 669
14 22 743
43 12 446
9 29 761
24 33 389
16 25 922
35 45 737
14 3 346
4 25 410
18 4 441
34 35 16
6 25 730
23 7 92
41 26 409
7 36 146
1 28 3
17 25 189
34 25 147
36 4 591
10 31 260
5 37 283
20 14 123
16 14 193
49 26 547
35 29 716
9 16 859
32 30 824
48 46 641
17 29 342
38 35 250
28 31 583
26 25 554
2 22 225
33 10 426
35 28 802
9 32 201
47 15 198
29 20 478
23 13 940
41 27 20
1 22 503
49 23 271
7 20 665
16 8 355
21 49 156
28 10 256
10 44 371
34 29 149
47 34 327
47 9 136
22 41 560
35 6 531
1 14 666
24 39 958
13 11 79
5 30 903
45 21 302
48 42 976
20 49 248
31 29 50
25 43 583
43 35 293
1 33 899
42 17 564
45 48 283
34 5 236
18 7 878
35 3 859
41 33 371
31 40 916
17 4 346
45 47 197
16 35 679
13 16 864
47 29 918
45 26 536
32 7 580
44 41 923
19 44 468
17 35 428
42 3 211
15 9 76
36 12 504
18 2 866
33 28 270
22 1 429
18 13 885
20 37 240
35 21 14
23 20 906
11 36 116
42 6 460
27 23 971
16 49 288
21 20 289
2 8 316
6 4 171
43 31 879
39 40 753
2 12 110
21 48 452
45 4 920
34 12 883
11 17 708
44 6 468
11 18 854
39 14 21
42 16 102
32 2 681
9 11 653
4 47 585
7 38 155
12 38 537
41 28 664
19 1 830
39 10 201
19 2 285
45 20 725
18 43 428
40 14 176
27 25 29
12 5 921
34 45 245
25 39 697
26 6 556
23 11 607
25 19 942
17 9 114
27 16 23
31 48 16
12 29 307
10 19 274
15 28 236
9 40 425
39 48 777
35 31 283
39 25 89
28 42 929
36 44 138
2 1 826
20 42 622
19 31 462
45 49 21
45 13 58
29 21 929
6 5 682
44 23 349
47 24 865
18 19 232
1 47 721
32 16 353
13 37 213
35 32 326
30 41 338
37 10 412
4 41 620
7 17 982
5 17 796
36 6 898
5 28 125
39 27 911
1 21 639
25 36 292
28 7 255
16 27 442
30 31 786
7 19 667
19 23 873
44 46 892
35 44 493
24 36 46
7 42 606
21 5 816
16 1 901
21 2 788
21 10 88
46 44 540
11 16 670
23 43 417
25 14 281
47 13 299
26 1 136
8 32 354
32 28 327
9 46 786
47 37 525
28 46 270
29 47 953
8 21 496
23 14 880
12 47 872
7 11 158
40 24 374
30 2 362
28 15 736
44 39 737
36 45 158
1 10 603
32 11 528
13 42 461
39 1 572
45 33 652
3 32 794
6 30 55
14 15 240
43 40 49
6 49 588
30 5 987
14 13 95
36 40 459
3 6 51
9 41 8
38 46 161
10 16 312
6 16 676
32 1 394
24 35 718
15 42 75
24 12 86
1 35 272
42 23 266
24 3 967
4 30 672
38 1 402
21 47 251
44 16 855
10 24 520
33 41 17
7 12 417
49 45 714
8 15 414
13 43 297
28 47 909
2 41 840
12 49 465
32 41 541
6 14 576
6 42 550
17 8 929
20 44 717
26 46 933
13 29 388
32 12 841
1 17 841
49 33 202
19 37 438
41 19 941
36 38 138
44 19 802
36 47 851
47 30 319
7 26 468
1 18 48
28 45 887
15 37 755
17 23 853
8 13 185
48 30 286
34 44 673
30 20 779
49 7 599
38 3 822
7 32 650
10 35 508
2 38 355
22 26 261
8 45 520
12 23 445
48 20 955
17 26 66
36 30 177
29 33 69
12 10 518
40 39 347
5 8 297
33 18 643
45 10 300
8 19 798
23 26 536
26 2 573
35 18 8
31 12 644
18 31 86
35 2 239
2 49 923
14 47 388
14 12 661
48 4 122
29 39 705
35 14 395
37 34 258
2 26 138
41 3 799
34 17 170
3 31 214
45 23 216
11 13 281
1 8 418
23 47 148
30 11 981
5 12 217
29 25 987
33 11 2
46 27 609
20 36 115
30 18 208
8 38 739
43 10 422
2 10 231
24 31 675
41 8 936
37 7 77
21 30 40
18 10 249
40 32 109
7 28 348
43 2 557
21 8 94
22 17 89
35 33 835
3 2 945
11 30 733
14 32 179
35 20 598
28 27 663
27 33 305
2 11 172
43 49 727
34 27 718
33 47 336
33 21 317
25 31 497
23 12 55
42 37 541
10 38 641
31 26 594
38 31 314
12 16 68
45 27 124
38 2 640
15 45 555
32 44 971
35 34 716
26 34 82
42 32 469
19 10 84
21 3 820
30 6 967
40 11 670
4 16 364
46 17 753
15 13 129
9 18 288
27 42 927
6 21 524
26 5 981
9 26 314
49 4 112
3 16 783
44 14 255
24 44 420
1 48 168
38 11 475
29 40 200
17 44 217
37 49 303
5 48 195
47 23 926
43 45 765
39 28 465
3 36 253
10 29 851
44 45 221
38 30 541
46 11 913
14 37 221
6 35 535
10 1 886
35 11 448
19 27 887
7 22 276
20 16 978
15 27 459
30 49 77
3 43 272
28 20 516
46 48 100
11 1 33
47 22 774
42 40 723
25 15 447
49 25 714
21 37 27
4 33 598
16 33 388
47 32 406
41 47 178
22 3 340
2 28 257
29 49 772
13 28 776
48 13 51
30 19 532
13 22 746
45 14 501
49 21 235
22 27 847
7 34 874
42 1 129
44 35 468
46 34 678
25 32 263
28 4 490
19 26 876
38 13 314
35 15 483
2 31 678
22 6 50
6 2 66
48 6 130
21 22 277
28 13 545
3 42 645
39 38 7
13 49 531
24 6 989
28 1 221
29 5 140
10 5 83
27 46 36
34 4 458
36 8 493
49 15 564
15 40 717
49 17 618
36 49 212
28 35 187
17 16 306
47 46 168
41 25 924
36 13 747
20 13 977
29 48 25
29 15 843
30 21 431
40 6 67
18 28 7
18 27 238
31 10 223
42 34 878
8 44 374
37 31 541
30 35 954
9 14 751
21 18 93
34 47 35
17 11 24
4 32 420
47 39 376
41 48 743
44 20 427
21 44 73
11 46 553
21 1 338
6 47 200
31 37 895
35 10 349
41 43 248
12 20 540
29 12 848
2 4 368
45 8 550
43 13 99
45 44 411
34 16 240
27 2 87
39 9 314
40 19 750
35 26 312
44 15 792
8 30 271
31 11 965
14 10 78
3 25 887
10 14 327
10 2 98
29 43 87
32 34 762
36 2 351
24 32 384
10 17 908
11 2 193
2 46 309
38 6 868
26 40 590
6 18 998
37 6 914
35 19 36
46 15 272
48 41 955
9 23 551
40 41 882
17 22 317
34 14 290
7 45 702
34 13 72
24 7 351
37 14 55
38 10 473
30 23 120
40 13 34
23 18 636
11 6 904
19 35 682
43 15 931
39 16 603
41 14 552
13 20 176
24 19 202
49 36 969
43 21 380
3 20 171
46 32 279
44 48 596
14 8 927
7 14 973
39 13 905
1 39 758
37 41 114
15 49 322
30 7 854
26 9 993
29 23 827
29 38 274
29 26 580
34 15 367
34 18 6
37 32 95
19 21 356
48 33 334
37 18 76
39 3 926
13 4 745
42 20 954
31 22 926
44 21 387
3 30 838
20 24 482
31 32 615
11 41 861
1 30 64
30 27 759
22 49 766
10 25 704
16 40 72
11 8 280
12 32 156
13 5 713
49 8 278
24 10 43
2 37 701
19 46 792
3 26 818
30 44 326
49 39 476
21 6 537
16 30 490
4 8 513
2 47 709
3 12 818
26 44 542
36 41 679
27 7 639
12 34 64
42 18 637
31 15 792
37 2 723
5 46 566
39 5 881
43 18 461
44 43 453
8 17 531
42 13 857
26 8 305
2 30 67
17 37 620
9 31 500
9 20 65
5 42 884
11 43 663
34 2 368
25 7 978
45 16 81
40 4 731
37 26 4
43 34 466
7 48 490
44 33 909
42 2 879
35 5 430
22 10 898
17 36 850
4 10 482
25 34 828
49 34 97
19 47 148
28 36 558
26 37 485
11 48 830
48 29 454
10 6 383
22 12 38
27 6 413
9 35 412
44 26 400
11 24 912
2 34 875
28 39 711
24 26 171
40 15 396
48 2 164
35 43 764
43 47 363
14 42 521
36 3 918
22 2 60
5 10 100
21 24 912
10 18 566
28 18 237
7 9 418
20 28 182
22 48 500
7 49 549
5 3 694
9 27 691
25 20 218
12 28 201
16 41 204
41 11 310
32 39 729
1 3 737
18 30 654
44 12 466
37 48 652
6 39 394
47 6 103
11 47 922
14 40 534
29 13 567
9 49 653
10 23 327
19 13 319
38 43 825
46 20 392
26 47 340
3 44 578
37 35 185
45 32 821
46 40 974
26 38 777
1 4 55
24 37 293
14 35 763
15 3 212
31 43 321
44 4 61
8 11 755
35 17 165
15 4 261
38 19 177
12 40 413
20 3 414
33 43 709
44 28 134
9 13 612
28 2 123
19 9 602
48 24 539
45 42 115
30 32 989
34 9 162
33 29 34
29 42 117
40 16 21
12 7 586
43 46 366
22 13 194
38 9 176
16 12 529
2 18 893
18 49 404
27 24 288
18 24 55
32 17 417
6 15 153
44 32 645
8 22 12
20 1 61
37 1 469
19 38 547
13 10 887
27 32 755
21 25 420
31 8 510
23 4 840
32 18 327
28 40 229
30 38 243
16 37 465
26 36 892
17 28 663
29 2 157
1 29 534
40 33 585
39 17 576
4 49 91
49 1 629
6 48 549
42 33 27
17 2 752
15 16 18
13 2 236
25 12 77
44 18 457
49 37 612
33 42 340
25 45 76
13 7 731
23 28 260
32 38 111
21 13 678
44 36 716
24 5 388
18 15 832
34 41 732
39 19 148
7 44 943
39 4 403
31 49 886
11 33 743
27 36 178
8 34 500
37 4 177
6 10 833
47 38 213
31 23 139
32 47 137
41 30 794
33 30 956
3 29 406
38 32 501
18 26 620
13 21 53
29 34 121
24 30 711
28 25 425
41 37 849
31 27 488
35 1 665
6 8 705
17 20 606
16 13 740
37 12 292
44 34 117
4 42 793
49 31 271
39 32 677
20 29 287
28 5 99
1 2 727
22 45 208
3 45 5
47 3 428
9 15 329
19 17 380
30 37 506
23 36 608
36 20 443
41 10 943
19 5 113
25 4 294
3 9 243
25 49 264
16 22 517
4 24 334
47 2 431
35 37 448
27 26 342
35 36 787
43 25 69
21 39 679
3 22 721
37 29 311
8 49 273
22 37 847
27 44 756
43 24 511
9 43 158
11 38 820
31 44 421
4 26 491
11 14 663
20 39 972
12 43 353
44 9 386
13 14 259
13 47 399
11 31 493
33 20 832
16 3 401
31 16 282
47 49 277
39 49 683
28 9 371
22 24 932
47 21 984
44 3 777
19 25 883
12 26 401
19 39 751
37 11 367
5 47 978
49 16 546
24 42 53
26 4 926
8 46 352
35 4 183
44 42 219
22 16 58
20 23 728
25 23 776
26 45 667
41 2 672
33 31 615
32 23 833
46 16 952
29 28 127
30 26 732
48 35 618
20 9 254
14 19 959
33 5 778
20 38 627
14 46 132
25 18 749
29 6 987
18 17 753
30 47 64
27 41 129
38 16 951
20 12 554
22 46 224
27 15 236
48 32 365
2 39 92
39 35 898
1 46 678
27 18 519
36 19 281
5 29 920
2 43 139
4 48 182
47 1 657
23 24 956
9 42 436
33 40 433
39 30 226
29 46 14
31 42 371
36 37 80
25 44 662
49 3 876
18 16 795
46 49 269
38 5 411
19 42 883
16 38 752
1 19 597
28 43 529
30 1 403
1 27 959
34 22 657
24 537
11 1 842
19 16 597
16 9 855
20 13 990
19 7 795
6 13 803
23 12 431
20 1 724
12 1 234
21 10 320
19 6 455
23 2 677
24 6 650
3 9 384
15 13 883
3 15 345
22 23 114
2 9 810
10 8 180
10 2 572
1 24 698
5 2 968
2 14 421
9 3 372
22 5 807
23 21 534
18 9 198
17 9 285
20 19 365
13 24 573
24 17 789
1 19 722
17 4 646
2 1 863
16 10 770
13 6 381
21 11 768
8 2 70
18 12 763
1 23 249
14 22 485
23 22 554
10 5 513
7 1 388
16 22 666
21 1 434
14 17 390
5 17 134
4 18 897
20 4 573
8 21 652
10 19 189
9 5 389
10 16 437
14 13 21
7 23 572
4 8 147
22 21 838
18 10 632
16 23 908
24 13 900
14 16 684
19 18 518
2 19 258
2 24 900
15 3 237
9 16 18
13 4 481
11 3 847
10 11 852
14 20 207
13 11 295
5 11 80
16 15 829
24 8 275
9 12 459
1 12 692
8 11 845
24 2 196
6 5 406
9 21 224
5 10 953
2 18 35
22 11 452
9 15 136
10 6 5
17 13 947
4 22 975
24 3 91
23 3 393
19 8 121
6 23 782
8 10 232
15 18 523
17 10 919
15 17 506
14 1 250
11 14 632
22 17 581
19 9 341
19 21 680
4 3 230
8 9 82
8 15 776
20 16 687
21 6 162
22 3 717
5 23 544
22 6 308
2 7 363
1 4 992
10 15 137
8 7 928
2 16 338
12 4 991
9 19 208
24 4 739
22 7 90
1 5 685
1 8 222
23 18 941
19 11 698
20 8 345
2 4 958
13 16 412
13 19 60
4 23 556
17 22 320
3 6 217
14 3 409
19 13 938
4 24 193
11 7 870
13 17 33
19 1 248
5 4 496
13 9 314
13 14 169
14 24 473
16 18 443
13 12 790
16 14 623
22 14 421
14 2 402
5 14 651
6 17 141
11 8 334
7 15 670
22 10 102
12 13 168
3 5 295
7 12 848
11 16 12
14 18 623
18 2 32
17 3 625
3 13 207
19 12 228
8 17 927
18 16 602
10 7 84
24 11 727
23 15 558
17 5 19
18 21 853
16 11 908
23 13 455
9 13 698
15 4 883
12 11 518
15 14 977
7 13 716
7 19 571
16 12 783
3 23 806
17 12 980
17 21 260
16 17 397
2 12 111
21 16 621
24 5 588
9 2 112
17 8 568
2 13 33
16 24 16
24 20 898
21 13 992
23 8 72
20 18 356
19 14 333
5 18 76
21 9 420
23 10 318
17 7 763
15 6 137
10 17 766
21 18 824
13 1 373
12 17 366
17 18 799
14 12 636
15 9 482
3 17 972
18 11 837
22 4 112
2 11 617
24 19 948
19 17 338
4 5 349
5 22 337
23 9 603
4 12 603
6 20 530
23 14 207
18 14 892
6 14 164
16 19 346
13 18 213
11 2 696
21 3 266
11 13 444
2 8 367
24 21 538
17 14 712
12 9 903
4 15 427
23 16 72
1 7 213
1 20 623
5 8 945
17 1 953
21 15 301
22 1 703
24 10 281
6 3 908
15 11 941
1 16 919
16 6 536
19 24 250
3 4 496
1 18 552
14 4 599
18 19 746
13 3 605
9 4 587
18 3 767
21 7 757
6 12 967
2 21 678
13 8 208
9 18 181
6 8 470
8 14 678
9 6 94
13 2 966
20 24 401
3 8 713
14 7 465
6 10 323
17 16 717
8 22 67
21 22 900
21 23 953
16 8 321
1 21 137
11 18 661
7 6 130
22 19 66
3 22 192
16 1 918
12 19 867
11 19 791
22 24 259
14 15 750
18 24 415
7 10 951
9 24 367
4 20 61
12 7 283
7 22 277
10 3 890
19 4 381
1 14 157
11 22 289
6 22 690
10 13 53
6 9 450
8 16 766
19 10 589
2 22 376
8 23 720
24 22 324
10 18 50
4 16 683
24 15 55
20 9 590
9 23 975
12 21 819
20 6 501
14 8 535
11 10 201
12 10 496
8 3 854
4 21 767
24 9 297
8 6 827
24 1 833
13 5 702
13 22 115
1 2 942
11 4 570
8 4 936
18 17 106
7 3 282
18 7 859
3 16 120
3 7 102
15 7 285
23 1 667
15 16 207
12 23 881
16 13 875
2 5 339
7 2 650
10 9 315
17 24 499
10 12 313
21 4 210
4 10 606
7 21 831
9 20 347
7 16 205
5 12 279
6 19 332
12 14 44
7 24 509
19 23 608
3 2 543
7 8 903
9 8 594
11 24 426
24 16 291
7 14 160
23 11 873
4 9 719
11 15 719
7 20 665
4 2 135
3 14 144
4 14 681
2 3 786
15 19 800
18 1 739
15 10 944
20 17 719
12 15 862
6 18 147
17 2 578
21 20 331
1 3 853
19 22 986
6 11 508
21 24 614
9 14 685
8 1 292
16 2 793
14 23 969
5 1 127
12 6 667
3 19 96
15 5 234
23 24 757
24 14 981
3 1 28
5 19 31
5 9 735
5 24 799
20 21 222
23 6 84
12 2 39
12 22 176
12 18 196
20 5 854
18 5 481
18 15 11
20 7 671
6 2 295
24 7 824
11 6 823
16 20 872
17 20 824
15 22 585
17 11 448
15 8 206
21 8 345
4 13 901
18 13 980
4 19 975
5 3 662
20 10 397
23 4 509
23 20 531
20 12 692
23 17 36
11 21 883
15 12 459
20 11 532
4 17 921
11 12 525
9 17 985
14 9 446
20 2 850
10 20 149
7 11 222
22 20 370
17 23 639
23 7 674
2 23 518
21 12 371
23 19 458
3 20 228
7 4 431
12 3 298
10 14 203
18 6 511
7 18 778
21 17 866
20 3 211
16 3 801
18 22 410
1 15 884
21 19 629
5 13 37
3 12 312
5 20 776
2 20 178
1 22 979
20 22 999
10 4 977
13 15 240
19 15 903
12 8 533
2 6 247
