400
40 708
9 17 78
19 28 370
19 24 205
19 34 59
8 24 661
18 38 332
26 6 924
32 12 801
32 18 602
38 6 182
2 15 547
12 35 318
16 23 574
34 37 478
13 18 827
13 35 394
11 38 930
31 22 560
7 21 200
17 32 594
34 3 675
38 22 774
26 1 905
10 3 341
18 13 615
37 25 884
28 22 700
36 21 131
35 17 145
15 29 405
10 37 258
25 20 87
34 35 680
20 10 716
14 27 300
4 32 288
26 4 230
5 11 217
33 8 215
37 10 395
34 4 167
5 30 912
20 9 944
16 3 255
3 20 135
24 19 665
7 5 424
34 24 102
33 30 323
22 21 65
16 17 811
6 2 948
19 36 815
26 27 563
31 19 782
7 8 846
35 15 176
13 32 222
6 35 774
8 26 359
8 22 309
4 37 563
21 10 492
6 28 954
26 3 737
35 29 299
20 2 486
33 12 135
29 4 362
35 21 515
7 3 193
3 17 242
37 22 942
14 8 135
18 27 362
27 2 92
20 31 538
27 34 143
31 25 304
24 10 689
30 26 989
29 20 514
31 8 407
3 35 454
3 23 228
13 21 29
28 37 841
19 17 433
22 17 669
2 33 750
3 31 309
15 1 277
37 7 561
11 35 386
22 8 675
16 33 581
1 20 726
11 23 78
23 37 37
1 38 541
31 13 320
17 27 643
24 26 442
33 36 497
10 16 456
21 14 34
30 2 366
26 13 467
9 11 719
22 36 92
35 8 213
14 22 388
6 17 384
5 29 531
26 28 535
20 37 515
35 6 956
14 24 347
13 24 548
21 3 751
30 4 97
2 29 350
37 12 145
32 34 404
22 18 830
6 10 998
5 4 744
32 4 294
35 18 944
10 4 217
19 20 63
15 9 141
1 36 16
25 8 887
9 25 68
14 9 915
24 15 148
3 30 908
14 26 16
1 30 983
2 25 530
11 3 623
24 32 418
5 28 56
4 38 624
18 3 161
22 38 293
38 36 752
12 31 808
12 23 184
17 22 536
29 27 775
25 36 603
20 17 896
27 11 224
27 29 394
19 32 251
18 14 272
16 34 100
5 19 610
16 27 533
5 25 639
21 6 338
26 20 420
38 15 288
26 35 946
32 17 858
3 16 638
26 15 524
9 24 514
21 31 80
22 34 766
6 31 363
27 19 579
8 31 302
7 14 475
11 29 237
22 32 496
8 11 713
9 38 460
10 20 513
13 7 424
12 26 380
14 4 767
4 8 403
1 24 982
13 3 745
29 23 178
20 33 232
34 29 968
24 33 299
15 38 361
20 11 283
28 1 997
37 24 713
31 29 494
37 6 46
17 15 644
38 11 83
10 19 483
34 32 257
29 12 646
17 1 290
9 6 609
36 5 568
19 10 396
30 28 655
14 3 304
3 15 159
34 33 179
35 16 541
35 26 302
4 26 228
30 7 559
38 19 795
26 9 977
37 3 879
8 17 834
15 32 221
14 10 715
31 37 392
37 8 60
19 7 322
38 29 164
12 1 654
24 265
7 13 550
8 24 99
24 18 446
20 22 129
21 12 628
14 13 437
1 6 165
22 2 230
23 7 776
21 17 729
2 12 416
10 1 266
2 22 915
1 11 366
5 9 124
22 1 34
13 10 130
14 1 510
13 8 884
3 24 701
2 24 14
15 2 468
16 10 620
13 21 754
15 23 284
5 7 730
5 2 615
8 3 468
11 21 377
12 10 119
19 6 923
22 4 875
24 6 784
10 23 291
13 11 456
17 5 891
8 6 815
17 9 59
22 13 205
21 6 368
23 13 417
5 10 199
5 13 283
7 16 771
21 19 968
21 24 26
2 20 235
12 17 756
9 18 75
8 4 911
5 14 331
7 4 956
23 18 239
6 18 315
20 19 567
2 8 142
14 2 615
2 17 947
11 6 279
6 17 19
11 15 649
12 1 81
15 9 685
7 14 144
24 15 606
2 1 466
24 13 603
7 2 996
8 12 405
19 1 697
14 6 70
18 21 362
1 23 487
3 2 100
16 8 936
12 21 929
13 9 328
13 23 982
24 23 806
10 3 971
11 24 165
18 6 480
19 9 122
4 7 259
7 17 11
17 22 279
20 4 183
19 11 836
14 17 395
13 17 83
20 23 299
1 15 487
10 20 673
10 18 633
22 11 208
9 1 444
15 18 559
3 20 710
15 8 568
12 14 217
8 19 874
8 13 483
17 2 667
3 18 555
24 19 332
4 15 827
13 22 742
4 13 666
13 19 736
24 8 780
17 7 231
18 9 537
14 16 73
5 12 810
18 8 607
16 1 671
3 9 85
18 2 443
15 17 729
20 12 67
16 13 754
4 20 922
12 5 343
1 2 29
12 9 718
8 22 542
3 15 917
2 6 638
3 4 40
10 12 188
11 22 846
5 3 526
10 24 653
23 22 481
15 5 206
8 14 885
19 8 844
17 11 426
3 1 618
12 22 802
3 23 518
1 21 820
24 1 950
2 13 226
1 17 188
20 3 4
16 19 897
8 17 912
11 17 117
21 5 686
16 3 584
19 4 195
17 19 855
12 11 839
18 11 667
2 18 120
19 18 904
11 5 154
20 9 791
19 5 60
3 16 535
16 12 197
21 2 432
3 21 991
22 15 514
7 11 291
11 8 1000
1 10 660
11 20 944
13 7 671
14 10 497
24 4 948
13 15 512
22 20 817
19 12 100
12 24 603
17 14 957
23 20 864
23 1 663
21 1 272
15 10 654
13 24 490
20 13 855
17 16 784
14 20 965
20 17 329
22 23 219
21 7 561
22 19 233
22 14 916
9 10 123
15 6 348
15 7 818
14 24 722
6 16 883
14 12 382
8 16 237
20 7 173
11 23 410
4 8 843
2 21 452
16 18 890
14 4 404
7 20 970
20 14 670
12 15 713
18 7 81
4 9 925
16 5 132
10 14 526
5 16 540
14 22 840
3 13 353
6 8 303
11 3 948
5 6 126
17 15 66
6 3 566
19 7 184
16 6 576
22 18 39
17 1 528
1 5 838
23 6 640
9 15 345
19 3 501
2 14 875
19 2 755
13 6 419
8 21 19
4 11 466
14 5 135
12 19 427
23 24 747
12 20 80
22 7 542
9 17 255
6 20 948
7 12 785
4 10 123
4 17 397
19 23 611
21 14 123
8 2 674
22 12 72
16 23 804
18 5 813
19 24 508
13 14 780
23 19 844
2 7 710
4 16 313
24 21 711
24 16 547
4 2 264
4 3 319
13 4 609
1 8 66
6 23 703
23 11 963
6 14 188
4 21 378
17 18 573
15 3 669
2 15 646
12 45
9 10 556
12 9 908
5 3 89
4 1 190
5 12 656
12 2 150
4 9 637
8 6 904
11 3 898
12 6 140
6 7 656
11 5 964
11 8 41
5 9 826
2 10 938
10 8 562
1 8 726
4 5 892
10 6 515
5 10 282
5 4 148
4 8 450
2 3 751
7 10 196
8 10 185
8 9 341
1 5 458
8 7 679
11 6 70
9 7 142
1 6 572
9 6 773
12 7 1
9 11 888
12 3 418
11 7 967
7 6 614
10 1 150
4 10 183
9 12 578
3 11 897
9 5 777
2 1 33
7 4 566
6 12 794
33 460
26 24 163
13 31 489
26 22 982
8 2 86
17 8 884
28 18 760
13 33 64
23 2 367
12 19 507
30 3 323
6 16 174
5 27 899
16 7 396
29 23 709
15 8 169
28 12 922
3 31 465
27 4 583
1 11 506
23 9 416
13 14 451
28 5 412
5 20 184
15 26 682
25 7 737
9 16 190
15 13 153
12 5 955
25 12 90
8 9 867
31 26 415
31 5 694
25 22 854
27 13 276
22 13 963
15 11 343
1 19 105
23 1 96
31 1 859
27 25 500
29 33 419
16 3 388
6 5 231
23 4 139
7 4 186
30 5 939
4 18 992
33 21 431
13 16 558
2 27 793
5 16 572
1 3 261
5 23 775
21 18 480
19 18 979
3 8 919
1 2 39
9 17 739
24 13 785
24 12 89
10 29 52
8 24 793
16 24 330
5 7 347
27 30 127
9 13 522
32 4 941
1 30 320
15 31 829
21 26 143
29 17 554
21 16 312
8 4 282
9 2 968
11 3 247
18 1 91
8 28 937
7 2 352
13 4 956
31 28 701
10 23 612
25 23 494
20 31 992
32 25 214
7 9 104
17 26 498
16 12 566
21 9 737
19 15 5
10 13 177
24 6 944
24 10 572
18 33 566
10 1 987
23 24 695
3 20 963
30 33 12
30 13 942
20 3 942
29 21 527
25 24 830
10 16 559
17 15 818
4 8 578
14 24 813
25 26 564
27 11 209
14 7 968
10 7 460
21 19 280
4 27 685
33 14 763
23 20 509
31 22 465
9 7 894
30 8 229
30 1 999
6 31 692
6 15 510
32 9 747
22 2 286
32 20 912
18 2 902
33 19 351
8 5 648
28 1 72
18 22 726
12 31 723
28 4 510
20 19 46
4 12 306
11 17 153
31 2 961
6 10 482
18 14 435
17 10 578
33 9 386
12 29 546
21 14 28
18 5 37
27 18 229
24 26 795
10 20 740
29 25 816
28 33 66
21 29 839
24 19 762
24 18 46
5 28 326
9 31 532
27 23 967
16 19 292
4 30 253
22 32 251
8 27 220
31 30 89
30 25 984
9 23 990
13 22 806
29 30 977
31 8 808
30 12 828
9 14 557
22 31 603
24 8 485
4 10 646
29 6 127
29 8 714
3 19 578
8 11 253
16 5 577
19 32 429
29 11 388
21 24 989
8 22 440
30 4 786
28 6 214
8 33 996
28 7 29
3 23 968
9 18 886
16 33 73
4 20 334
17 19 863
1 20 639
32 18 804
28 27 111
19 28 659
16 14 466
3 12 701
8 32 113
29 10 818
21 22 772
3 32 207
11 18 991
20 12 89
12 27 101
9 4 327
15 4 350
3 22 126
26 32 589
24 2 582
16 21 662
24 27 134
13 28 781
23 8 203
5 33 693
17 14 782
29 20 791
22 10 517
11 10 743
32 3 324
27 28 935
30 16 824
4 28 56
2 16 57
33 28 373
10 27 539
20 9 325
21 12 162
2 22 715
5 31 333
9 15 768
26 19 228
32 15 933
5 10 453
3 30 560
22 3 803
32 8 374
29 16 259
26 13 20
33 12 784
3 5 439
33 16 162
31 25 806
6 32 563
31 6 184
10 9 967
18 26 583
30 6 326
19 8 282
25 31 817
13 1 732
25 29 65
4 14 247
25 6 380
18 17 192
30 26 765
31 27 184
6 24 856
33 4 879
6 1 866
14 4 272
21 13 193
15 20 884
2 1 857
21 11 331
19 2 104
17 3 901
28 31 564
29 7 302
14 1 445
3 9 741
19 13 175
13 27 166
10 4 563
9 19 836
3 6 982
7 3 11
23 27 369
29 26 457
11 31 965
25 1 329
32 12 40
23 5 24
25 5 614
12 11 317
22 15 756
17 9 555
18 29 53
11 5 936
12 23 424
25 4 336
17 22 77
24 31 494
31 12 984
17 32 901
10 31 585
31 16 273
23 21 633
16 27 275
15 9 424
28 11 536
14 31 851
18 21 365
31 3 818
26 18 729
11 33 816
25 15 144
4 11 558
4 1 847
1 17 258
5 30 952
33 8 909
21 15 432
16 22 170
1 24 321
30 21 442
15 7 558
22 14 931
29 28 555
32 11 947
32 31 223
1 16 500
18 4 703
15 12 602
11 7 586
3 14 35
33 1 181
18 16 193
27 5 489
22 18 824
31 24 965
3 26 119
7 14 33
24 16 811
17 13 573
7 1 400
23 29 672
13 29 957
17 1 342
14 33 1
9 30 377
29 18 906
2 10 764
3 13 521
8 26 721
14 3 444
13 7 580
5 22 658
24 15 308
17 5 312
9 1 992
17 21 124
26 20 405
28 10 62
27 14 4
7 8 856
31 11 19
2 15 122
9 28 56
19 29 197
9 27 898
11 13 610
15 24 302
2 8 419
31 9 514
24 32 560
28 23 43
23 18 71
20 28 685
15 22 112
25 27 428
27 17 724
25 9 211
22 21 275
26 5 723
21 7 792
12 30 520
24 28 544
11 21 828
27 3 986
6 21 293
30 14 811
13 32 919
32 2 687
19 27 169
2 18 156
9 6 548
24 7 643
8 14 102
3 28 276
29 24 580
15 27 662
22 28 142
21 27 344
16 31 628
4 6 534
9 21 834
28 30 330
18 27 248
11 6 720
5 1 334
16 4 321
19 12 389
31 10 954
29 27 452
22 12 785
2 24 299
6 4 975
17 33 88
14 22 431
11 23 335
21 1 227
24 20 165
14 26 146
3 25 926
29 22 709
9 29 226
8 12 214
2 30 845
33 32 390
26 33 977
11 22 346
28 15 91
6 28 516
11 19 308
9 22 252
32 29 702
6 18 999
3 2 152
33 22 322
28 21 309
21 3 51
7 31 223
20 18 350
13 24 407
11 24 814
6 26 758
15 19 850
1 12 566
12 21 309
13 8 959
27 12 563
15 10 448
7 6 932
7 5 735
14 17 77
10 6 751
1 10 973
17 30 934
4 15 63
16 26 480
12 17 281
33 5 715
29 14 596
19 33 278
16 32 84
1 7 714
27 16 649
20 15 857
10 12 424
11 20 210
7 19 323
27 19 455
3 11 66
30 32 214
7 29 475
26 15 928
21 4 318
10 31
10 4 998
1 9 712
4 5 630
2 9 262
6 8 730
8 7 43
8 2 752
8 9 730
1 7 583
4 7 731
10 5 23
2 6 580
5 2 401
3 5 563
8 4 965
4 8 407
4 10 600
8 5 867
10 9 941
2 8 492
7 3 734
6 1 953
7 5 226
3 8 133
5 1 700
1 2 518
5 7 967
5 6 709
1 6 415
2 10 651
2 7 839
43 1475
18 37 513
5 3 333
11 4 149
29 33 786
30 36 409
33 7 468
26 30 791
2 27 557
7 24 234
10 24 586
16 42 688
24 2 993
43 27 907
32 30 518
43 15 63
32 34 371
20 17 423
35 11 224
22 8 926
32 28 803
21 20 752
35 26 344
26 23 570
13 8 880
40 28 347
14 42 997
17 22 833
12 29 330
6 17 121
40 14 738
3 21 883
22 9 2
19 35 814
9 1 792
5 43 95
30 27 267
38 37 805
21 2 266
24 27 672
29 43 540
4 22 330
26 35 285
37 15 759
1 20 707
35 7 173
33 32 163
29 22 444
33 39 432
35 12 265
3 11 282
32 41 738
8 20 69
21 29 290
19 33 681
29 21 942
7 11 873
13 14 412
28 3 147
35 21 908
41 6 50
28 37 677
8 21 123
39 42 266
21 32 855
19 14 596
8 31 569
21 7 226
30 7 276
33 41 589
34 29 77
41 17 662
13 43 291
5 22 811
29 6 113
5 15 504
43 8 818
30 39 789
37 33 857
3 4 106
7 40 147
30 11 145
31 14 227
43 7 4
20 14 139
27 7 201
8 28 986
7 2 333
43 40 390
6 29 929
22 13 722
30 22 524
27 40 445
22 36 376
22 41 306
39 18 803
21 27 750
6 21 498
31 1 448
30 3 657
11 33 140
36 18 681
32 37 486
14 32 536
27 12 787
37 43 266
15 29 267
6 19 569
17 12 324
27 30 383
17 4 748
38 25 52
37 25 664
4 2 722
24 22 736
18 17 441
11 15 950
34 22 856
12 3 801
9 21 814
41 34 365
43 18 874
2 30 965
34 6 60
41 40 509
34 42 169
3 19 232
40 5 580
16 12 261
32 22 597
42 3 447
12 18 128
11 27 528
14 18 656
16 1 675
17 38 751
30 24 872
15 42 427
35 4 568
41 31 908
8 35 585
10 29 143
15 2 244
31 22 451
29 42 747
37 23 16
8 5 629
40 10 2
8 32 22
31 5 769
23 13 641
24 5 625
11 13 73
10 8 973
21 13 934
28 41 57
17 30 661
20 42 106
24 3 761
20 39 635
28 13 864
7 39 649
16 38 839
25 31 812
33 40 454
33 17 886
7 43 429
17 43 27
42 4 561
2 6 607
20 33 576
5 36 614
34 8 788
21 22 208
41 33 755
8 9 372
23 1 280
33 18 792
20 19 296
24 21 641
6 18 988
27 17 184
4 26 878
32 20 340
18 12 287
40 7 494
25 7 244
16 25 153
11 25 367
14 36 951
30 37 683
35 13 815
22 24 261
11 32 620
15 17 722
14 25 532
21 19 193
10 39 573
18 34 88
17 10 474
12 25 15
11 22 209
39 32 577
40 27 843
21 30 169
7 16 626
41 13 715
34 31 934
5 14 318
24 15 820
23 4 111
36 27 922
5 39 32
43 32 391
3 43 990
26 25 868
19 28 949
1 41 829
11 10 923
35 15 611
28 23 301
24 41 629
25 36 735
19 5 156
36 41 346
12 24 492
2 34 269
29 25 716
27 35 719
38 41 605
14 39 346
37 19 237
19 31 37
43 4 927
23 29 232
12 42 412
20 21 659
6 9 694
19 13 431
35 5 817
33 19 589
8 4 846
7 41 288
31 18 235
42 18 486
34 40 978
24 10 962
3 9 338
28 33 655
26 37 116
36 6 106
14 22 722
26 4 787
38 40 869
8 6 856
39 28 835
7 30 234
39 27 635
37 20 142
20 12 124
10 7 551
2 43 338
17 20 768
29 30 478
29 36 173
33 10 263
14 34 324
25 2 227
2 12 647
27 4 586
2 7 260
26 32 520
22 1 670
38 20 688
26 29 545
43 21 236
38 34 682
34 39 695
14 15 768
10 17 71
42 23 630
37 3 534
31 2 585
20 4 190
10 31 951
17 16 519
21 39 601
35 18 422
9 24 240
17 27 999
39 34 273
36 34 473
20 29 740
38 11 49
20 41 86
30 5 950
41 14 480
32 17 529
4 23 292
30 28 392
27 14 164
30 33 873
26 3 652
39 38 770
9 35 241
12 8 579
39 25 90
17 2 933
26 7 185
21 18 524
18 2 220
10 16 303
26 39 768
30 42 18
5 33 940
32 26 531
43 37 300
11 38 158
39 1 951
11 28 396
25 19 666
18 1 965
20 6 472
37 36 143
41 32 848
30 12 254
18 33 315
43 38 890
2 39 914
21 34 523
39 4 375
4 6 357
32 29 19
14 1 631
32 10 485
19 21 382
3 14 95
2 21 301
2 38 892
26 10 517
8 11 771
33 37 449
41 36 758
16 28 94
43 41 517
22 39 58
9 25 799
37 22 716
25 16 35
6 12 480
29 32 819
14 7 757
8 16 260
32 7 895
38 15 67
26 5 614
28 39 358
25 21 556
6 30 932
3 29 59
18 13 544
28 40 759
25 43 856
5 26 734
3 13 614
33 14 193
15 1 239
32 42 799
28 5 94
19 29 945
37 18 732
16 39 220
38 18 585
9 27 215
12 40 470
38 31 62
25 28 86
13 15 772
1 43 131
25 3 414
5 35 743
36 35 681
42 17 429
9 11 868
14 33 498
22 32 743
21 41 131
36 13 273
24 31 277
42 6 949
32 24 750
24 9 235
3 39 989
33 26 510
21 33 107
25 8 723
17 6 709
33 6 946
4 28 626
31 34 891
7 33 639
39 21 804
23 28 543
6 27 910
33 1 147
12 9 762
32 35 938
42 40 761
19 25 458
18 26 288
37 42 853
11 29 446
35 2 731
18 36 742
24 7 292
37 29 528
31 12 243
39 20 295
14 30 387
17 18 664
24 16 200
38 17 743
31 38 847
37 39 242
29 7 121
8 7 238
22 21 297
3 20 328
6 13 779
35 43 679
18 11 43
19 18 763
6 42 903
28 34 731
38 42 545
30 34 366
12 20 773
40 33 928
30 20 894
5 32 31
32 6 38
3 25 213
5 18 971
4 21 995
19 24 196
16 18 240
13 9 806
4 9 442
14 13 406
25 27 179
25 38 115
41 2 783
19 41 682
40 2 121
23 12 865
12 26 912
41 21 791
33 22 757
18 23 168
8 25 835
3 23 951
10 3 338
10 26 28
12 35 918
28 16 110
29 35 859
43 12 186
1 10 552
11 35 283
27 29 102
24 28 746
42 41 999
17 1 823
22 27 836
34 23 34
11 41 11
27 25 784
16 30 493
19 20 343
27 1 115
37 24 414
29 20 931
40 29 873
25 5 753
43 29 529
36 28 756
1 2 551
38 19 40
17 23 45
15 14 90
42 29 427
40 18 167
38 32 616
43 2 605
3 41 239
27 23 92
1 27 349
35 22 345
29 9 449
29 37 546
5 34 196
36 23 204
1 6 213
2 17 814
20 9 959
17 8 204
23 14 82
33 21 574
42 19 990
4 19 758
2 16 279
31 27 799
42 26 324
1 11 689
20 5 711
5 30 986
19 32 581
32 43 375
36 11 566
16 9 861
39 2 954
42 36 780
29 5 735
17 28 672
35 10 668
23 20 473
22 37 869
31 17 579
18 43 403
19 30 807
22 23 49
6 32 596
28 8 873
13 19 512
16 2 628
26 6 523
14 28 745
24 25 666
5 29 813
23 2 602
39 10 974
27 32 276
9 31 167
40 34 438
43 6 11
9 17 54
16 41 502
17 19 595
8 33 41
14 20 740
32 38 183
11 5 710
25 39 545
6 35 435
32 5 313
3 8 320
36 7 699
43 26 312
26 1 326
13 29 754
20 13 52
22 42 9
4 11 982
15 33 450
36 22 576
12 37 737
21 36 956
11 16 838
21 8 169
19 1 102
39 13 546
3 24 813
11 19 379
5 11 130
25 33 426
9 10 712
13 31 810
25 40 96
36 9 411
3 36 33
33 38 413
19 10 43
35 41 504
30 32 289
39 35 594
1 36 22
21 9 647
32 8 662
30 17 560
39 26 792
41 4 268
13 24 486
13 12 690
13 28 207
5 20 754
28 19 172
12 43 863
33 34 256
8 10 220
14 21 261
20 10 22
21 6 135
35 42 741
8 39 68
7 42 672
21 14 41
13 2 578
22 5 937
23 9 881
1 18 870
37 38 707
42 5 417
8 24 858
13 17 333
43 3 605
13 30 856
42 39 964
39 41 765
24 8 118
12 2 566
5 9 326
26 11 856
26 17 588
12 4 114
24 36 118
3 35 858
25 20 581
34 5 537
32 40 504
16 20 105
9 7 132
39 43 219
15 26 466
13 34 309
28 10 970
5 40 185
31 41 986
41 20 264
39 8 242
4 12 350
41 1 278
7 15 661
6 5 481
22 19 43
3 5 212
34 28 193
22 6 96
31 9 186
17 39 271
2 20 394
20 35 446
25 23 818
22 2 956
3 10 401
42 10 969
34 14 367
10 18 598
4 41 597
12 14 210
2 13 440
35 3 422
41 43 172
33 27 347
23 42 980
9 28 4
43 30 235
13 20 894
13 38 423
19 27 632
8 1 681
14 2 203
29 15 761
5 24 160
27 39 390
22 17 938
1 38 792
26 40 941
11 30 190
35 28 715
20 28 812
39 23 251
21 37 800
12 1 89
21 5 123
6 10 43
37 28 356
32 11 496
10 2 594
6 16 974
34 41 261
42 27 487
39 7 815
38 23 201
26 36 128
23 25 299
21 43 951
22 35 984
4 29 811
5 10 531
26 42 39
12 27 987
23 26 43
12 10 886
41 39 266
31 37 471
39 3 707
41 8 881
19 12 950
24 19 193
19 40 966
19 15 94
15 25 296
39 30 26
5 21 151
20 37 369
34 35 739
8 37 18
18 38 804
25 4 670
3 17 774
31 33 861
14 16 899
39 14 650
23 16 614
35 14 957
33 15 344
25 15 713
30 38 886
34 4 853
10 27 662
41 42 351
19 22 351
3 34 18
40 17 856
7 26 116
3 33 570
36 20 455
42 16 730
27 20 60
13 26 940
23 18 877
24 12 47
37 1 549
28 4 437
8 14 462
12 41 208
15 40 463
36 8 526
39 15 223
4 30 283
13 40 487
20 34 495
17 33 340
19 37 602
3 7 192
19 26 948
9 8 915
32 25 410
26 16 137
38 5 855
8 42 841
12 16 351
31 8 999
8 40 213
6 14 536
13 16 895
37 7 390
31 4 232
40 1 690
39 37 620
15 31 451
36 39 474
12 32 504
26 2 142
25 35 634
23 11 599
35 19 794
16 34 815
19 36 788
17 14 856
33 29 424
17 25 540
37 40 127
30 18 201
30 4 146
39 36 693
4 33 509
7 4 676
41 23 552
17 35 442
14 31 369
20 38 276
15 9 269
30 21 380
42 28 123
6 1 350
19 2 201
39 31 772
34 3 93
1 7 675
10 41 623
28 42 863
31 28 388
34 25 429
39 16 717
6 39 967
19 4 199
24 43 950
11 42 18
5 25 230
42 15 72
43 24 47
30 8 45
4 20 815
4 35 836
1 31 62
20 8 803
24 14 715
25 26 456
12 30 672
15 36 339
26 41 685
10 34 533
14 29 356
40 16 784
29 11 859
22 31 877
10 23 154
10 38 878
11 14 887
31 36 581
16 4 527
22 14 296
13 4 653
37 16 784
34 37 235
43 25 278
38 12 438
13 18 81
1 12 574
33 12 212
28 17 856
4 7 798
14 3 238
35 38 19
23 27 869
25 9 394
5 41 257
27 15 40
10 25 311
33 35 174
36 5 35
25 41 741
9 43 724
20 16 976
36 24 238
33 3 245
27 41 164
26 28 812
15 7 264
5 23 396
26 13 118
27 28 903
37 10 737
7 13 707
25 42 108
23 41 89
27 18 784
6 43 112
36 30 609
37 21 776
4 40 75
20 22 544
23 33 682
8 19 856
28 36 617
43 17 666
4 42 118
23 6 530
13 36 192
5 4 867
9 33 64
7 35 290
18 30 501
14 12 721
10 40 810
15 28 111
12 38 225
24 38 227
29 12 473
24 1 8
10 43 720
16 27 522
19 11 753
38 8 866
7 23 585
24 32 516
25 14 549
24 33 38
7 8 225
15 13 363
35 32 138
21 25 270
40 38 741
31 23 697
37 6 228
39 24 8
31 30 511
18 9 701
7 34 965
6 28 85
38 24 880
18 3 104
17 26 103
20 36 419
15 23 771
15 10 584
28 15 920
1 4 922
12 7 608
38 14 243
29 3 356
25 1 547
22 7 436
35 16 442
24 13 729
41 15 873
20 18 213
42 43 341
15 38 951
38 21 115
12 33 653
23 39 395
36 38 975
18 19 926
28 31 990
3 32 616
1 26 830
10 36 764
9 3 403
27 24 237
4 39 515
34 12 715
37 34 100
31 3 162
37 26 117
36 3 737
18 5 529
17 32 860
36 19 672
30 16 113
37 13 294
24 39 602
36 14 78
19 3 865
26 12 851
9 37 673
3 31 310
37 14 183
32 31 176
36 29 619
26 20 278
1 33 23
1 40 295
